date,rank,username,viewer_count
2021-05-19,47,iateyourpie,3599
2021-05-19,48,RaiseYourEdge,3061
2021-05-19,49,AmazonMusic,2894
2021-05-19,50,Pieface23,2912
2021-05-19,51,setsukotft,3430
2021-05-19,52,Bawkbasoup,3517
2021-05-19,53,solarbacca,2355
2021-05-19,54,RealzBlueWater,2894
2021-05-19,55,CoconutB,3255
2021-05-19,56,itsBenAndKaren,3291
2021-05-19,58,RetalsRL,3574
2021-05-19,59,KYR_SP33DY,3476
2021-05-19,60,Beaulo,2515
2021-05-19,61,Atrioc,2929
2021-05-19,62,BadBoyHalo,6381
2021-05-19,63,Lacari,2426
2021-05-19,64,buckefps,3783
2021-05-19,65,WorldofWarships,2313
2021-05-19,66,Sequisha,2479
2021-05-19,68,syn4ack,1874
2021-05-19,69,Sliggytv,2540
2021-05-19,70,AdrianaChechik_,2385
2021-05-19,71,monkeys_forever,2676
2021-05-19,72,NickEh30,2777
2021-05-19,73,IKeepItTaco,2183
2021-05-19,74,w0n23,2442
2021-05-19,75,blau,2827
2021-05-19,76,HarryHesketh,2571
2021-05-19,77,SmiteGame,1333
2021-05-19,78,Scarra,2592
2021-05-19,79,Granny,2015
2021-05-19,80,Zemie,1920
2021-05-19,81,StaysafeTV,2147
2021-05-19,82,Jay3,2642
2021-05-19,83,SlotsMarko,2019
2021-05-19,84,CodeMiko,1847
2021-05-19,85,akaNemsko,1587
2021-05-19,86,Sommerset,1640
2021-05-19,88,MurderCrumpet,1862
2021-05-19,89,hpduketv,2279
2021-05-19,90,KarasMai,2151
2021-05-19,91,humzh,1503
2021-05-19,93,Prestivent,1851
2021-05-19,94,Chica,1779
2021-05-19,95,DooleyNotedGaming,1950
2021-05-19,96,Linkus7,1846
2021-05-19,98,Dratnos,1507
2021-05-19,99,GEEGA,1560
2021-05-20,1,xQc,65292
2021-05-20,2,tarik,55056
2021-05-20,3,HasanAbi,31573
2021-05-20,4,NICKMERCS,28428
2021-05-20,5,TSM_ImperialHal,24683
2021-05-20,7,NiceWigg,19283
2021-05-20,8,zackrawrr,21611
2021-05-20,9,Emiru,19582
2021-05-20,10,VALORANT_Americas,18894
2021-05-20,11,playapex,15782
2021-05-20,12,Jynxzi,14300
2021-05-20,13,PENTA,14249
2021-05-20,14,MOONMOON,14757
2021-05-20,15,CDawgVA,10702
2021-05-20,16,Clix,14349
2021-05-20,17,summit1g,12551
2021-05-20,18,shroud,9008
2021-05-20,19,Foolish_Gamers,11339
2021-05-20,20,Flight23white,6799
2021-05-20,21,LVNDMARK,9268
2021-05-20,22,Grubby,6423
2021-05-20,23,Shotzzy,8625
2021-05-20,24,Agent00,5961
2021-05-20,25,Tectone,7789
2021-05-20,26,AMOURANTH,5812
2021-05-20,27,watchmeblink,5425
2021-05-20,28,koil,3434
2021-05-20,29,The_Happy_Hob,5061
2021-05-20,30,BrawlStars,3733
2021-05-20,31,Dkayed,3832
2021-05-20,33,vedal987,4082
2021-05-20,34,TeamfightTactics,4489
2021-05-20,35,fl0m,3912
2021-05-20,36,A_Seagull,3767
2021-05-20,37,erobb221,5336
2021-05-20,39,alpharad,3957
2021-05-20,40,Mathil1,4150
2021-05-20,41,HisWattson,3954
2021-05-20,42,LVTHalo,2897
2021-05-20,43,HusKerrs,4076
2021-05-20,44,reneesrealm,3920
2021-05-20,45,Ray,3519
2021-05-20,46,zwebackhd,3344
2021-05-20,47,iateyourpie,3599
2021-05-20,48,RaiseYourEdge,3061
2021-05-20,49,AmazonMusic,2894
2021-05-20,50,Pieface23,2912
2021-05-20,51,setsukotft,3430
2021-05-20,52,Bawkbasoup,3517
2021-05-20,53,solarbacca,2355
2021-05-20,54,RealzBlueWater,2894
2021-05-20,55,CoconutB,3255
2021-05-20,56,itsBenAndKaren,3291
2021-05-20,58,RetalsRL,3574
2021-05-20,59,KYR_SP33DY,3476
2021-05-20,60,Beaulo,2515
2021-05-20,61,Atrioc,2929
2021-05-20,62,BadBoyHalo,6381
2021-05-20,63,Lacari,2426
2021-05-20,64,buckefps,3783
2021-05-20,65,WorldofWarships,2313
2021-05-20,66,Sequisha,2479
2021-05-20,68,syn4ack,1874
2021-05-20,69,Sliggytv,2540
2021-05-20,70,AdrianaChechik_,2385
2021-05-20,71,monkeys_forever,2676
2021-05-20,72,NickEh30,2777
2021-05-20,73,IKeepItTaco,2183
2021-05-20,74,w0n23,2442
2021-05-20,75,blau,2827
2021-05-20,76,HarryHesketh,2571
2021-05-20,77,SmiteGame,1333
2021-05-20,78,Scarra,2592
2021-05-20,79,Granny,2015
2021-05-20,80,Zemie,1920
2021-05-20,81,StaysafeTV,2147
2021-05-20,82,Jay3,2642
2021-05-20,83,SlotsMarko,2019
2021-05-20,84,CodeMiko,1847
2021-05-20,85,akaNemsko,1587
2021-05-20,86,Sommerset,1640
2021-05-20,88,MurderCrumpet,1862
2021-05-20,89,hpduketv,2279
2021-05-20,90,KarasMai,2151
2021-05-20,91,humzh,1503
2021-05-20,93,Prestivent,1851
2021-05-20,94,Chica,1779
2021-05-20,95,DooleyNotedGaming,1950
2021-05-20,96,Linkus7,1846
2021-05-20,98,Dratnos,1507
2021-05-20,99,GEEGA,1560
2021-05-21,1,xQc,65292
2021-05-21,2,tarik,55056
2021-05-21,3,HasanAbi,31573
2021-05-21,4,NICKMERCS,28428
2021-05-21,5,TSM_ImperialHal,24683
2021-05-21,7,NiceWigg,19283
2021-05-21,8,zackrawrr,21611
2021-05-21,9,Emiru,19582
2021-05-21,10,VALORANT_Americas,18894
2021-05-21,11,playapex,15782
2021-05-21,12,Jynxzi,14300
2021-05-21,13,PENTA,14249
2021-05-21,14,MOONMOON,14757
2021-05-21,15,CDawgVA,10702
2021-05-21,16,Clix,14349
2021-05-21,17,summit1g,12551
2021-05-21,18,shroud,9008
2021-05-21,19,Foolish_Gamers,11339
2021-05-21,20,Flight23white,6799
2021-05-21,21,LVNDMARK,9268
2021-05-21,22,Grubby,6423
2021-05-21,23,Shotzzy,8625
2021-05-21,24,Agent00,5961
2021-05-21,25,Tectone,7789
2021-05-21,26,AMOURANTH,5812
2021-05-21,27,watchmeblink,5425
2021-05-21,28,koil,3434
2021-05-21,29,The_Happy_Hob,5061
2021-05-21,30,BrawlStars,3733
2021-05-21,31,Dkayed,3832
2021-05-21,33,vedal987,4082
2021-05-21,34,TeamfightTactics,4489
2021-05-21,35,fl0m,3912
2021-05-21,36,A_Seagull,3767
2021-05-21,37,erobb221,5336
2021-05-21,39,alpharad,3957
2021-05-21,40,Mathil1,4150
2021-05-21,41,HisWattson,3954
2021-05-21,42,LVTHalo,2897
2021-05-21,43,HusKerrs,4076
2021-05-21,44,reneesrealm,3920
2021-05-21,45,Ray,3519
2021-05-21,46,zwebackhd,3344
2021-05-21,47,iateyourpie,3599
2021-05-21,48,RaiseYourEdge,3061
2021-05-21,49,AmazonMusic,2894
2021-05-21,50,Pieface23,2912
2021-05-21,51,setsukotft,3430
2021-05-21,52,Bawkbasoup,3517
2021-05-21,53,solarbacca,2355
2021-05-21,54,RealzBlueWater,2894
2021-05-21,55,CoconutB,3255
2021-05-21,56,itsBenAndKaren,3291
2021-05-21,58,RetalsRL,3574
2021-05-21,59,KYR_SP33DY,3476
2021-05-21,60,Beaulo,2515
2021-05-21,61,Atrioc,2929
2021-05-21,62,BadBoyHalo,6381
2021-05-21,63,Lacari,2426
2021-05-21,64,buckefps,3783
2021-05-21,65,WorldofWarships,2313
2021-05-21,66,Sequisha,2479
2021-05-21,68,syn4ack,1874
2021-05-21,69,Sliggytv,2540
2021-05-21,70,AdrianaChechik_,2385
2021-05-21,71,monkeys_forever,2676
2021-05-21,72,NickEh30,2777
2021-05-21,73,IKeepItTaco,2183
2021-05-21,74,w0n23,2442
2021-05-21,75,blau,2827
2021-05-21,76,HarryHesketh,2571
2021-05-21,77,SmiteGame,1333
2021-05-21,78,Scarra,2592
2021-05-21,79,Granny,2015
2021-05-21,80,Zemie,1920
2021-05-21,81,StaysafeTV,2147
2021-05-21,82,Jay3,2642
2021-05-21,83,SlotsMarko,2019
2021-05-21,84,CodeMiko,1847
2021-05-21,85,akaNemsko,1587
2021-05-21,86,Sommerset,1640
2021-05-21,88,MurderCrumpet,1862
2021-05-21,89,hpduketv,2279
2021-05-21,90,KarasMai,2151
2021-05-21,91,humzh,1503
2021-05-21,93,Prestivent,1851
2021-05-21,94,Chica,1779
2021-05-21,95,DooleyNotedGaming,1950
2021-05-21,96,Linkus7,1846
2021-05-21,98,Dratnos,1507
2021-05-21,99,GEEGA,1560
2021-05-22,1,xQc,65292
2021-05-22,2,tarik,55056
2021-05-22,3,HasanAbi,31573
2021-05-22,4,NICKMERCS,28428
2021-05-22,5,TSM_ImperialHal,24683
2021-05-22,7,NiceWigg,19283
2021-05-22,8,zackrawrr,21611
2021-05-22,9,Emiru,19582
2021-05-22,10,VALORANT_Americas,18894
2021-05-22,11,playapex,15782
2021-05-22,12,Jynxzi,14300
2021-05-22,13,PENTA,14249
2021-05-22,14,MOONMOON,14757
2021-05-22,15,CDawgVA,10702
2021-05-22,16,Clix,14349
2021-05-22,17,summit1g,12551
2021-05-22,18,shroud,9008
2021-05-22,19,Foolish_Gamers,11339
2021-05-22,20,Flight23white,6799
2021-05-22,21,LVNDMARK,9268
2021-05-22,22,Grubby,6423
2021-05-22,23,Shotzzy,8625
2021-05-22,24,Agent00,5961
2021-05-22,25,Tectone,7789
2021-05-22,26,AMOURANTH,5812
2021-05-22,27,watchmeblink,5425
2021-05-22,28,koil,3310
2021-05-22,29,The_Happy_Hob,5061
2021-05-22,30,BrawlStars,3733
2021-05-22,31,Dkayed,3832
2021-05-22,33,vedal987,4082
2021-05-22,34,TeamfightTactics,4489
2021-05-22,35,fl0m,3912
2021-05-22,36,A_Seagull,3808
2021-05-22,37,erobb221,5336
2021-05-22,39,alpharad,3957
2021-05-22,40,Mathil1,4150
2021-05-22,41,HisWattson,3954
2021-05-22,42,LVTHalo,2897
2021-05-22,43,HusKerrs,3771
2021-05-22,44,reneesrealm,3920
2021-05-22,45,Ray,3519
2021-05-22,46,zwebackhd,3344
2021-05-22,47,iateyourpie,3599
2021-05-22,48,RaiseYourEdge,3061
2021-05-22,49,AmazonMusic,2894
2021-05-22,50,Pieface23,2912
2021-05-22,51,setsukotft,3430
2021-05-22,52,Bawkbasoup,3517
2021-05-22,53,solarbacca,2355
2021-05-22,54,RealzBlueWater,2894
2021-05-22,55,CoconutB,3255
2021-05-22,56,itsBenAndKaren,3291
2021-05-22,58,RetalsRL,2519
2021-05-22,59,KYR_SP33DY,3476
2021-05-22,60,Beaulo,2515
2021-05-22,61,Atrioc,2884
2021-05-22,62,BadBoyHalo,6381
2021-05-22,63,Lacari,2426
2021-05-22,64,buckefps,3783
2021-05-22,65,WorldofWarships,2313
2021-05-22,66,Sequisha,2513
2021-05-22,68,syn4ack,1874
2021-05-22,69,Sliggytv,2570
2021-05-22,70,AdrianaChechik_,2385
2021-05-22,71,monkeys_forever,2676
2021-05-22,72,NickEh30,2525
2021-05-22,73,IKeepItTaco,2183
2021-05-22,74,w0n23,2442
2021-05-22,75,blau,2827
2021-05-22,76,HarryHesketh,2571
2021-05-22,77,SmiteGame,1333
2021-05-22,78,Scarra,2592
2021-05-22,79,Granny,2015
2021-05-22,80,Zemie,1920
2021-05-22,81,StaysafeTV,2147
2021-05-22,82,Jay3,2690
2021-05-22,83,SlotsMarko,2019
2021-05-22,84,CodeMiko,1847
2021-05-22,85,akaNemsko,1587
2021-05-22,86,Sommerset,1640
2021-05-22,88,MurderCrumpet,1862
2021-05-22,89,hpduketv,2279
2021-05-22,90,KarasMai,2151
2021-05-22,91,humzh,1503
2021-05-22,93,Prestivent,1851
2021-05-22,94,Chica,1779
2021-05-22,95,DooleyNotedGaming,1950
2021-05-22,96,Linkus7,1846
2021-05-22,98,Dratnos,1484
2021-05-22,99,GEEGA,1560
2021-05-23,1,xQc,65292
2021-05-23,2,tarik,55056
2021-05-23,3,HasanAbi,31573
2021-05-23,4,NICKMERCS,28428
2021-05-23,5,TSM_ImperialHal,24683
2021-05-23,7,NiceWigg,19283
2021-05-23,8,zackrawrr,21611
2021-05-23,9,Emiru,19582
2021-05-23,10,VALORANT_Americas,19264
2021-05-23,11,playapex,15782
2021-05-23,12,Jynxzi,14300
2021-05-23,13,PENTA,14670
2021-05-23,14,MOONMOON,14757
2021-05-23,15,CDawgVA,10702
2021-05-23,16,Clix,14349
2021-05-23,17,summit1g,12551
2021-05-23,18,shroud,8871
2021-05-23,19,Foolish_Gamers,11339
2021-05-23,20,Flight23white,6799
2021-05-23,21,LVNDMARK,9268
2021-05-23,22,Grubby,6423
2021-05-23,23,Shotzzy,9386
2021-05-23,24,Agent00,5961
2021-05-23,25,Tectone,7789
2021-05-23,26,AMOURANTH,5812
2021-05-23,27,watchmeblink,5425
2021-05-23,28,koil,3310
2021-05-23,29,The_Happy_Hob,5061
2021-05-23,30,BrawlStars,3733
2021-05-23,31,Dkayed,3832
2021-05-23,33,vedal987,4082
2021-05-23,34,TeamfightTactics,4489
2021-05-23,35,fl0m,3912
2021-05-23,36,A_Seagull,3808
2021-05-23,37,erobb221,5336
2021-05-23,39,alpharad,3957
2021-05-23,40,Mathil1,4150
2021-05-23,41,HisWattson,3954
2021-05-23,42,LVTHalo,2897
2021-05-23,43,HusKerrs,3771
2021-05-23,44,reneesrealm,3205
2021-05-23,45,Ray,3519
2021-05-23,46,zwebackhd,3344
2021-05-23,47,iateyourpie,3599
2021-05-23,48,RaiseYourEdge,3061
2021-05-23,49,AmazonMusic,2894
2021-05-23,50,Pieface23,2912
2021-05-23,51,setsukotft,3430
2021-05-23,52,Bawkbasoup,3517
2021-05-23,53,solarbacca,2355
2021-05-23,54,RealzBlueWater,2894
2021-05-23,55,CoconutB,3255
2021-05-23,56,itsBenAndKaren,3291
2021-05-23,58,RetalsRL,2519
2021-05-23,59,KYR_SP33DY,3476
2021-05-23,60,Beaulo,2515
2021-05-23,61,Atrioc,2884
2021-05-23,62,BadBoyHalo,6381
2021-05-23,63,Lacari,2426
2021-05-23,64,buckefps,3783
2021-05-23,65,WorldofWarships,2313
2021-05-23,66,Sequisha,2513
2021-05-23,68,syn4ack,1874
2021-05-23,69,Sliggytv,2570
2021-05-23,70,AdrianaChechik_,2385
2021-05-23,71,monkeys_forever,2676
2021-05-23,72,NickEh30,2525
2021-05-23,73,IKeepItTaco,2183
2021-05-23,74,w0n23,2442
2021-05-23,75,blau,2827
2021-05-23,76,HarryHesketh,2571
2021-05-23,77,SmiteGame,1333
2021-05-23,78,Scarra,2592
2021-05-23,79,Granny,2015
2021-05-23,80,Zemie,1920
2021-05-23,81,StaysafeTV,2147
2021-05-23,82,Jay3,2690
2021-05-23,83,SlotsMarko,2019
2021-05-23,84,CodeMiko,1847
2021-05-23,85,akaNemsko,1587
2021-05-23,86,Sommerset,1640
2021-05-23,88,MurderCrumpet,1862
2021-05-23,89,hpduketv,2279
2021-05-23,90,KarasMai,2151
2021-05-23,91,humzh,1503
2021-05-23,93,Prestivent,1851
2021-05-23,94,Chica,1779
2021-05-23,95,DooleyNotedGaming,1950
2021-05-23,96,Linkus7,1846
2021-05-23,98,Dratnos,1484
2021-05-23,99,GEEGA,1560
2021-05-24,1,xQc,65292
2021-05-24,2,tarik,55056
2021-05-24,3,HasanAbi,31573
2021-05-24,4,NICKMERCS,28428
2021-05-24,5,TSM_ImperialHal,24683
2021-05-24,7,NiceWigg,19283
2021-05-24,8,zackrawrr,21611
2021-05-24,9,Emiru,19582
2021-05-24,10,VALORANT_Americas,19264
2021-05-24,11,playapex,15782
2021-05-24,12,Jynxzi,14300
2021-05-24,13,PENTA,14670
2021-05-24,14,MOONMOON,14757
2021-05-24,15,CDawgVA,10702
2021-05-24,16,Clix,14349
2021-05-24,17,summit1g,12551
2021-05-24,18,shroud,8871
2021-05-24,19,Foolish_Gamers,11339
2021-05-24,20,Flight23white,6799
2021-05-24,21,LVNDMARK,9268
2021-05-24,22,Grubby,6423
2021-05-24,23,Shotzzy,9386
2021-05-24,24,Agent00,5961
2021-05-24,25,Tectone,7789
2021-05-24,26,AMOURANTH,5812
2021-05-24,27,watchmeblink,5425
2021-05-24,28,koil,3310
2021-05-24,29,The_Happy_Hob,5061
2021-05-24,30,BrawlStars,3733
2021-05-24,31,Dkayed,3832
2021-05-24,33,vedal987,4082
2021-05-24,34,TeamfightTactics,4489
2021-05-24,35,fl0m,3912
2021-05-24,36,A_Seagull,3808
2021-05-24,37,erobb221,5336
2021-05-24,39,alpharad,3957
2021-05-24,40,Mathil1,4150
2021-05-24,41,HisWattson,3954
2021-05-24,42,LVTHalo,2897
2021-05-24,43,HusKerrs,3771
2021-05-24,44,reneesrealm,3205
2021-05-24,45,Ray,3519
2021-05-24,46,zwebackhd,3344
2021-05-24,47,iateyourpie,3599
2021-05-24,48,RaiseYourEdge,3061
2021-05-24,49,AmazonMusic,2894
2021-05-24,50,Pieface23,2912
2021-05-24,51,setsukotft,3430
2021-05-24,52,Bawkbasoup,3517
2021-05-24,53,solarbacca,2355
2021-05-24,54,RealzBlueWater,2894
2021-05-24,55,CoconutB,3255
2021-05-24,56,itsBenAndKaren,3291
2021-05-24,58,RetalsRL,2519
2021-05-24,59,KYR_SP33DY,3476
2021-05-24,60,Beaulo,2515
2021-05-24,61,Atrioc,2884
2021-05-24,62,BadBoyHalo,6381
2021-05-24,63,Lacari,2426
2021-05-24,64,buckefps,3783
2021-05-24,65,WorldofWarships,2313
2021-05-24,66,Sequisha,2513
2021-05-24,68,syn4ack,1874
2021-05-24,69,Sliggytv,2570
2021-05-24,70,AdrianaChechik_,2385
2021-05-24,71,monkeys_forever,2676
2021-05-24,72,NickEh30,2525
2021-05-24,73,IKeepItTaco,2183
2021-05-24,74,w0n23,2442
2021-05-24,75,blau,2827
2021-05-24,76,HarryHesketh,2571
2021-05-24,77,SmiteGame,1333
2021-05-24,78,Scarra,2592
2021-05-24,79,Granny,2015
2021-05-24,80,Zemie,1920
2021-05-24,81,StaysafeTV,2147
2021-05-24,82,Jay3,2690
2021-05-24,83,SlotsMarko,2019
2021-05-24,84,CodeMiko,1847
2021-05-24,85,akaNemsko,1587
2021-05-24,86,Sommerset,1640
2021-05-24,88,MurderCrumpet,1862
2021-05-24,89,hpduketv,2279
2021-05-24,90,KarasMai,2151
2021-05-24,91,humzh,1503
2021-05-24,93,Prestivent,1851
2021-05-24,94,Chica,1779
2021-05-24,95,DooleyNotedGaming,1950
2021-05-24,96,Linkus7,1846
2021-05-24,98,Dratnos,1484
2021-05-24,99,GEEGA,1560
2021-05-25,1,xQc,65292
2021-05-25,2,tarik,55056
2021-05-25,3,HasanAbi,31573
2021-05-25,4,NICKMERCS,28428
2021-05-25,5,TSM_ImperialHal,24683
2021-05-25,7,NiceWigg,19283
2021-05-25,8,zackrawrr,21611
2021-05-25,9,Emiru,19582
2021-05-25,10,VALORANT_Americas,19264
2021-05-25,11,playapex,15782
2021-05-25,12,Jynxzi,14300
2021-05-25,13,PENTA,14670
2021-05-25,14,MOONMOON,14757
2021-05-25,15,CDawgVA,10702
2021-05-25,16,Clix,14349
2021-05-25,17,summit1g,12551
2021-05-25,18,shroud,8871
2021-05-25,19,Foolish_Gamers,11339
2021-05-25,20,Flight23white,6799
2021-05-25,21,LVNDMARK,9268
2021-05-25,22,Grubby,6423
2021-05-25,23,Shotzzy,9386
2021-05-25,24,Agent00,5961
2021-05-25,25,Tectone,7789
2021-05-25,26,AMOURANTH,5812
2021-05-25,27,watchmeblink,5425
2021-05-25,28,koil,3310
2021-05-25,29,The_Happy_Hob,5061
2021-05-25,30,BrawlStars,3733
2021-05-25,31,Dkayed,3832
2021-05-25,33,vedal987,4082
2021-05-25,34,TeamfightTactics,4489
2021-05-25,35,fl0m,3912
2021-05-25,36,A_Seagull,3808
2021-05-25,37,erobb221,5336
2021-05-25,39,alpharad,3957
2021-05-25,40,Mathil1,4150
2021-05-25,41,HisWattson,3954
2021-05-25,42,LVTHalo,2897
2021-05-25,43,HusKerrs,3771
2021-05-25,44,reneesrealm,3205
2021-05-25,45,Ray,3519
2021-05-25,46,zwebackhd,3344
2021-05-25,47,iateyourpie,3599
2021-05-25,48,RaiseYourEdge,3061
2021-05-25,49,AmazonMusic,2894
2021-05-25,50,Pieface23,2912
2021-05-25,51,setsukotft,3430
2021-05-25,52,Bawkbasoup,3517
2021-05-25,53,solarbacca,2355
2021-05-25,54,RealzBlueWater,3003
2021-05-25,55,CoconutB,3255
2021-05-25,56,itsBenAndKaren,3291
2021-05-25,58,RetalsRL,2519
2021-05-25,59,KYR_SP33DY,3196
2021-05-25,60,Beaulo,2455
2021-05-25,61,Atrioc,2884
2021-05-25,62,BadBoyHalo,6381
2021-05-25,63,Lacari,2426
2021-05-25,64,buckefps,3836
2021-05-25,65,WorldofWarships,2313
2021-05-25,66,Sequisha,2513
2021-05-25,68,syn4ack,1874
2021-05-25,69,Sliggytv,2570
2021-05-25,70,AdrianaChechik_,2385
2021-05-25,71,monkeys_forever,2676
2021-05-25,72,NickEh30,2525
2021-05-25,73,IKeepItTaco,2183
2021-05-25,74,w0n23,2442
2021-05-25,75,blau,2827
2021-05-25,76,HarryHesketh,2571
2021-05-25,77,SmiteGame,1333
2021-05-25,78,Scarra,2592
2021-05-25,79,Granny,2015
2021-05-25,80,Zemie,1920
2021-05-25,81,StaysafeTV,2147
2021-05-25,82,Jay3,2690
2021-05-25,83,SlotsMarko,2019
2021-05-25,84,CodeMiko,1643
2021-05-25,85,akaNemsko,1587
2021-05-25,86,Sommerset,1640
2021-05-25,88,MurderCrumpet,1862
2021-05-25,89,hpduketv,2279
2021-05-25,90,KarasMai,2344
2021-05-25,91,humzh,1503
2021-05-25,93,Prestivent,1851
2021-05-25,94,Chica,1779
2021-05-25,95,DooleyNotedGaming,1950
2021-05-25,96,Linkus7,1846
2021-05-25,98,Dratnos,1484
2021-05-25,99,GEEGA,1560
2021-05-26,1,xQc,62886
2021-05-26,2,tarik,55741
2021-05-26,3,HasanAbi,31573
2021-05-26,4,NICKMERCS,28928
2021-05-26,5,TSM_ImperialHal,24400
2021-05-26,7,NiceWigg,19036
2021-05-26,8,zackrawrr,21611
2021-05-26,9,Emiru,19582
2021-05-26,10,VALORANT_Americas,19264
2021-05-26,11,playapex,15782
2021-05-26,12,Jynxzi,14300
2021-05-26,13,PENTA,14670
2021-05-26,14,MOONMOON,15874
2021-05-26,15,CDawgVA,10702
2021-05-26,16,Clix,14509
2021-05-26,17,summit1g,12326
2021-05-26,18,shroud,8871
2021-05-26,19,Foolish_Gamers,11339
2021-05-26,20,Flight23white,6609
2021-05-26,21,LVNDMARK,9268
2021-05-26,22,Grubby,6423
2021-05-26,23,Shotzzy,9386
2021-05-26,24,Agent00,6105
2021-05-26,25,Tectone,7789
2021-05-26,26,AMOURANTH,5948
2021-05-26,27,watchmeblink,5425
2021-05-26,28,koil,3310
2021-05-26,29,The_Happy_Hob,5061
2021-05-26,30,BrawlStars,3978
2021-05-26,31,Dkayed,3832
2021-05-26,33,vedal987,4082
2021-05-26,34,TeamfightTactics,4927
2021-05-26,35,fl0m,3912
2021-05-26,36,A_Seagull,3808
2021-05-26,37,erobb221,5336
2021-05-26,39,alpharad,3957
2021-05-26,40,Mathil1,4150
2021-05-26,41,HisWattson,3954
2021-05-26,42,LVTHalo,2861
2021-05-26,43,HusKerrs,3771
2021-05-26,44,reneesrealm,3205
2021-05-26,45,Ray,3519
2021-05-26,46,zwebackhd,3344
2021-05-26,47,iateyourpie,3599
2021-05-26,48,RaiseYourEdge,3161
2021-05-26,49,AmazonMusic,2894
2021-05-26,50,Pieface23,2912
2021-05-26,51,setsukotft,3486
2021-05-26,52,Bawkbasoup,3517
2021-05-26,53,solarbacca,2355
2021-05-26,54,RealzBlueWater,3003
2021-05-26,55,CoconutB,3255
2021-05-26,56,itsBenAndKaren,3291
2021-05-26,58,RetalsRL,2519
2021-05-26,59,KYR_SP33DY,3196
2021-05-26,60,Beaulo,2455
2021-05-26,61,Atrioc,2884
2021-05-26,62,BadBoyHalo,6381
2021-05-26,63,Lacari,2426
2021-05-26,64,buckefps,3836
2021-05-26,65,WorldofWarships,2313
2021-05-26,66,Sequisha,2513
2021-05-26,68,syn4ack,1874
2021-05-26,69,Sliggytv,2570
2021-05-26,70,AdrianaChechik_,2385
2021-05-26,71,monkeys_forever,2676
2021-05-26,72,NickEh30,2525
2021-05-26,73,IKeepItTaco,2183
2021-05-26,74,w0n23,2442
2021-05-26,75,blau,2827
2021-05-26,76,HarryHesketh,2571
2021-05-26,77,SmiteGame,1333
2021-05-26,78,Scarra,2592
2021-05-26,79,Granny,2015
2021-05-26,80,Zemie,1920
2021-05-26,81,StaysafeTV,2147
2021-05-26,82,Jay3,2690
2021-05-26,83,SlotsMarko,2019
2021-05-26,84,CodeMiko,1643
2021-05-26,85,akaNemsko,1587
2021-05-26,86,Sommerset,1640
2021-05-26,88,MurderCrumpet,1862
2021-05-26,89,hpduketv,2279
2021-05-26,90,KarasMai,2344
2021-05-26,91,humzh,1503
2021-05-26,93,Prestivent,1851
2021-05-26,94,Chica,1779
2021-05-26,95,DooleyNotedGaming,1950
2021-05-26,96,Linkus7,1846
2021-05-26,98,Dratnos,1484
2021-05-26,99,GEEGA,1560
2021-05-27,1,xQc,62886
2021-05-27,2,tarik,55741
2021-05-27,3,HasanAbi,31573
2021-05-27,4,NICKMERCS,28928
2021-05-27,5,TSM_ImperialHal,24400
2021-05-27,7,NiceWigg,19036
2021-05-27,8,zackrawrr,21611
2021-05-27,9,Emiru,19582
2021-05-27,10,VALORANT_Americas,19264
2021-05-27,11,playapex,15782
2021-05-27,12,Jynxzi,14300
2021-05-27,13,PENTA,14670
2021-05-27,14,MOONMOON,15874
2021-05-27,15,CDawgVA,10702
2021-05-27,16,Clix,14509
2021-05-27,17,summit1g,12326
2021-05-27,18,shroud,8871
2021-05-27,19,Foolish_Gamers,11339
2021-05-27,20,Flight23white,6609
2021-05-27,21,LVNDMARK,9268
2021-05-27,22,Grubby,6423
2021-05-27,23,Shotzzy,9386
2021-05-27,24,Agent00,6105
2021-05-27,25,Tectone,7789
2021-05-27,26,AMOURANTH,5948
2021-05-27,27,watchmeblink,5425
2021-05-27,28,koil,3310
2021-05-27,29,The_Happy_Hob,5061
2021-05-27,30,BrawlStars,3978
2021-05-27,31,Dkayed,3832
2021-05-27,33,vedal987,4082
2021-05-27,34,TeamfightTactics,4927
2021-05-27,35,fl0m,3912
2021-05-27,36,A_Seagull,3808
2021-05-27,37,erobb221,5336
2021-05-27,39,alpharad,3957
2021-05-27,40,Mathil1,4150
2021-05-27,41,HisWattson,3954
2021-05-27,42,LVTHalo,2861
2021-05-27,43,HusKerrs,3771
2021-05-27,44,reneesrealm,3205
2021-05-27,45,Ray,3519
2021-05-27,46,zwebackhd,3344
2021-05-27,47,iateyourpie,3599
2021-05-27,48,RaiseYourEdge,3161
2021-05-27,49,AmazonMusic,2894
2021-05-27,50,Pieface23,2912
2021-05-27,51,setsukotft,3486
2021-05-27,52,Bawkbasoup,3517
2021-05-27,53,solarbacca,2355
2021-05-27,54,RealzBlueWater,3003
2021-05-27,55,CoconutB,3255
2021-05-27,56,itsBenAndKaren,3291
2021-05-27,58,RetalsRL,2519
2021-05-27,59,KYR_SP33DY,3196
2021-05-27,60,Beaulo,2455
2021-05-27,61,Atrioc,2884
2021-05-27,62,BadBoyHalo,6381
2021-05-27,63,Lacari,2426
2021-05-27,64,buckefps,3836
2021-05-27,65,WorldofWarships,2313
2021-05-27,66,Sequisha,2513
2021-05-27,68,syn4ack,1874
2021-05-27,69,Sliggytv,2570
2021-05-27,70,AdrianaChechik_,2385
2021-05-27,71,monkeys_forever,2676
